TimePeriod,GeoType,GeoID,GeoRank,Geography,Bicycle (number),Bicycle (percent),"Car, truck, or van (number)","Car, truck, or van (percent)",Public transportation (number),Public transportation (percent),Walked (number),Walked (percent)
2012-16,Subboro,37,5,East Harlem,595,1.2,"4,115",8.5,"34,133",70.4,"7,195",14.8
2012-16,Subboro,38,5,Washington Heights/Inwood,"1,059",1,"13,018",12.7,"69,025",67.4,"11,847",11.6
2012-16,Subboro,39,5,Astoria,"1,255",1.3,"16,613",17.6,"65,982",69.9,"6,528",6.9
2012-16,Subboro,40,5,Sunnyside/Woodside,689,0.9,"14,407",19.3,"52,762",70.7,"3,947",5.3
2012-16,Subboro,41,5,Jackson Heights,895,1,"20,848",24.2,"56,410",65.4,"6,182",7.2
2012-16,Subboro,42,5,Elmhurst/Corona,733,1.1,"12,690",19.3,"45,081",68.4,"5,667",8.6
2012-16,Subboro,43,5,Middle Village/Ridgewood,672,0.8,"30,921",36.5,"45,515",53.7,"5,162",6.1
2012-16,Subboro,44,5,Forest Hills/Rego Park,165,0.3,"15,561",27.2,"34,795",60.7,"3,923",6.8
2012-16,Subboro,45,5,Flushing/Whitestone,320,0.3,"54,965",49.3,"41,908",37.6,"10,479",9.4
2012-16,Subboro,46,5,Hillcrest/Fresh Meadows,81,0.1,"33,497",45.5,"33,402",45.3,"4,207",5.7
2012-16,Subboro,47,5,Kew Gardens/Woodhaven,343,0.5,"25,568",35.4,"39,486",54.7,"4,060",5.6
2012-16,Subboro,48,5,Howard Beach/South Ozone Park,72,0.1,"31,683",50.3,"27,104",43,"2,194",3.5
2012-16,Subboro,49,5,Bayside/Little Neck,73,0.1,"35,793",62.8,"17,216",30.2,"1,402",2.5
2012-16,Subboro,50,5,Jamaica,131,0.1,"45,000",41.4,"55,718",51.3,"4,128",3.8
2012-16,Subboro,51,5,Bellerose/Rosedale,150,0.2,"55,536",58.5,"34,575",36.4,"1,679",1.8
2012-16,Subboro,52,5,Rockaways,341,0.7,"24,351",51.7,"17,688",37.6,"2,916",6.2
2012-16,Subboro,53,5,North Shore,193,0.3,"40,181",55.8,"27,071",37.6,"2,531",3.5
2012-16,Subboro,54,5,Mid Island,48,0.1,"38,322",64.5,"17,007",28.6,"1,569",2.6
2012-16,Subboro,55,5,South Shore,22,0,"53,990",71.6,"18,261",24.2,878,1.2
2012-16,UHF42,101,4,Kingsbridge - Riverdale,355,0.9,"13,142",31.6,"22,146",53.3,"3,171",7.6
2012-16,UHF42,102,4,Northeast Bronx,157,0.2,"35,824",41.1,"43,897",50.4,"4,374",5
2012-16,UHF42,103,4,Fordham - Bronx Pk,466,0.4,"21,004",20.1,"68,061",65.2,"10,028",9.6
2012-16,UHF42,104,4,Pelham - Throgs Neck,409,0.3,"47,179",36.5,"68,532",53,"8,345",6.5
2012-16,UHF42,105,4,Crotona -Tremont,183,0.2,"15,330",20,"50,818",66.4,"5,874",7.7
2012-16,UHF42,106,4,High Bridge - Morrisania,138,0.2,"13,740",17.8,"52,848",68.4,"6,873",8.9
2012-16,UHF42,107,4,Hunts Point - Mott Haven,297,0.6,"7,653",16,"33,190",69.2,"4,293",9
2012-16,UHF42,201,4,Greenpoint,"2,422",3.4,"9,008",12.5,"45,538",63.3,"9,426",13.1
2012-16,UHF42,202,4,Downtown - Heights - Slope,"4,762",3.5,"13,654",10.1,"90,371",66.6,"13,610",10
2012-16,UHF42,203,4,Bedford Stuyvesant - Crown Heights,"3,275",2.2,"24,797",16.8,"102,594",69.6,"9,343",6.3
2012-16,UHF42,204,4,East New York,194,0.3,"17,967",24.6,"49,291",67.4,"3,223",4.4
2012-16,UHF42,205,4,Sunset Park,860,1.5,"9,958",17.2,"37,269",64.6,"8,304",14.4
2012-16,UHF42,206,4,Borough Park,"1,973",1.5,"35,910",26.6,"70,232",52,"20,111",14.9
2012-16,UHF42,207,4,East Flatbush - Flatbush,"1,209",0.9,"31,722",22.9,"91,856",66.4,"7,498",5.4
2012-16,UHF42,208,4,Canarsie - Flatlands,234,0.2,"42,255",44.1,"47,247",49.3,"3,494",3.6
2012-16,UHF42,209,4,Bensonhurst - Bay Ridge,464,0.5,"29,388",31.4,"53,398",57,"6,948",7.4
2012-16,UHF42,210,4,Coney Island - Sheepshead Bay,"1,024",0.9,"37,852",32.2,"62,013",52.8,"10,133",8.6
2012-16,UHF42,211,4,Williamsburg - Bushwick,"2,883",2.9,"12,969",13,"69,967",70.4,"8,948",9
2012-16,UHF42,301,4,Washington Heights,"1,678",1.3,"15,143",11.6,"91,369",69.8,"13,444",10.3
2012-16,UHF42,302,4,Central Harlem - Morningside Heights,719,0.9,"6,946",9,"55,950",72.3,"7,938",10.3
2012-16,UHF42,303,4,East Harlem,595,1.3,"3,742",8.4,"31,343",70,"6,782",15.1
2012-16,UHF42,304,4,Upper West Side,"1,869",1.6,"8,456",7.2,"79,790",67.5,"13,808",11.7
2012-16,UHF42,305,4,Upper East Side,"1,247",1,"11,636",8.9,"72,750",55.8,"25,036",19.2
2012-16,UHF42,306,4,Chelsea - Clinton,"2,383",2.4,"4,999",5.1,"46,700",47.9,"32,601",33.5
2012-16,UHF42,307,4,Gramercy Park - Murray Hill,"1,072",1.3,"4,963",6,"35,598",42.9,"31,269",37.7
2012-16,UHF42,308,4,Greenwich Village - SoHo,"1,767",3.4,"3,065",5.9,"26,440",50.7,"14,031",26.9
2012-16,UHF42,309,4,Union Square - Lower East Side,"4,516",4.5,"7,098",7,"56,412",55.7,"24,351",24
2012-16,UHF42,310,4,Lower Manhattan,621,1.7,"2,000",5.5,"19,824",54.9,"10,657",29.5
2012-16,UHF42,401,4,Long Island City - Astoria,"1,580",1.4,"19,069",16.3,"83,232",71.2,"7,744",6.6
2012-16,UHF42,402,4,West Queens,"2,106",1,"53,202",24.1,"144,682",65.4,"15,467",7
2012-16,UHF42,403,4,Flushing - Clearview,339,0.3,"58,147",50,"43,319",37.2,"10,617",9.1
2012-16,UHF42,404,4,Bayside - Little Neck,36,0.1,"27,475",63.3,"12,668",29.2,"1,163",2.7
2012-16,UHF42,405,4,Ridgewood - Forest Hills,723,0.6,"38,769",31,"72,631",58,"8,198",6.5
2012-16,UHF42,406,4,Fresh Meadows,45,0.1,"23,690",53.1,"17,221",38.6,"2,184",4.9
2012-16,UHF42,407,4,Southwest Queens,415,0.3,"57,251",42.4,"66,540",49.2,"6,243",4.6
2012-16,UHF42,408,4,Jamaica,185,0.1,"57,407",40.3,"74,043",51.9,"6,263",4.4
2012-16,UHF42,409,4,Southeast Queens,271,0.2,"98,558",64.7,"45,882",30.1,"2,770",1.8
2012-16,UHF42,410,4,Rockaways,341,0.7,"24,351",51.7,"17,688",37.6,"2,916",6.2
2012-16,UHF42,501,4,Port Richmond,48,0.2,"15,800",59,"9,185",34.3,934,3.5
2012-16,UHF42,502,4,Stapleton - St. George,162,0.3,"27,113",52.2,"20,687",39.9,"1,966",3.8
2012-16,UHF42,503,4,Willowbrook,26,0.1,"27,293",68.4,"10,518",26.4,824,2.1
2012-16,UHF42,504,4,South Beach - Tottenville,27,0,"62,287",70.6,"21,949",24.9,"1,254",1.4
2012-16,Borough,1,1,Bronx,"1,909",0.3,"153,261",27.4,"337,095",60.2,"42,655",7.6
2012-16,Borough,2,1,Brooklyn,"19,300",1.7,"265,480",22.8,"719,776",61.8,"101,038",8.7
2012-16,Borough,3,1,Manhattan,"16,563",1.9,"68,659",7.8,"518,573",59.2,"180,220",20.6
2012-16,Borough,4,1,Queens,"5,920",0.5,"417,418",38.3,"567,642",52,"62,474",5.7
2012-16,Borough,5,1,Staten Island,263,0.1,"132,493",64.1,"62,339",30.1,"4,978",2.4
2012-16,Citywide,1,0,New York City,"43,955",1.1,"1,037,311",26.6,"2,205,425",56.6,"391,365",10
2011-15,NTA2010,501,8,Claremont-Bathgate,5,0.1,"1,889",19.8,"6,677",69.8,668,7
2011-15,NTA2010,503,8,Eastchester-Edenwald-Baychester,48,0.3,"6,230",40.4,"7,901",51.2,687,4.5
2011-15,NTA2010,505,8,Bedford Park-Fordham North,0,0,"3,754",17.1,"15,176",69.1,"2,173",9.9
2011-15,NTA2010,506,8,Belmont,134,1.3,"1,592",16,"5,381",54.1,"1,968",19.8
2011-15,NTA2010,507,8,Bronxdale,33,0.2,"4,066",27.5,"8,844",59.9,"1,393",9.4
2011-15,NTA2010,508,8,West Farms-Bronx River,55,0.4,"3,397",24.3,"8,916",63.8,749,5.4
2011-15,NTA2010,509,8,Soundview-Castle Hill-Clason Point-Harding Park,0,0,"8,136",41.2,"10,245",51.8,991,5
2011-15,NTA2010,510,8,Pelham Bay-Country Club-City Island,9,0.1,"6,979",55.6,"4,567",36.4,474,3.8
2011-15,NTA2010,513,8,Co-op City,0,0,"7,016",34.8,"11,314",56.1,"1,278",6.3
2011-15,NTA2010,514,8,East Concourse-Concourse Village,99,0.4,"3,788",16.5,"15,552",67.7,"2,034",8.9
2011-15,NTA2010,517,8,East Tremont,30,0.2,"2,740",20.1,"9,154",67,"1,088",8
2011-15,NTA2010,522,8,North Riverdale-Fieldston-Riverdale,91,0.8,"5,137",43.5,"4,841",41,812,6.9
2011-15,NTA2010,526,8,Highbridge,0,0,"3,029",22.3,"8,733",64.4,"1,220",9
2011-15,NTA2010,527,8,Hunts Point,11,0.1,"1,528",18.1,"5,367",63.7,"1,144",13.6
2011-15,NTA2010,528,8,Van Cortlandt Village,121,0.5,"4,343",19.7,"14,501",65.8,"2,022",9.2
2011-15,NTA2010,529,8,Spuyten Duyvil-Kingsbridge,91,0.6,"4,900",34.5,"7,093",50,"1,139",8
2011-15,NTA2010,530,8,Kingsbridge Heights,29,0.2,"2,553",19.4,"8,897",67.5,948,7.2
2011-15,NTA2010,531,8,Allerton-Pelham Gardens,5,0,"6,450",47.4,"5,930",43.6,683,5
2011-15,NTA2010,533,8,Longwood,41,0.4,"1,378",14.8,"6,564",70.5,734,7.9
2011-15,NTA2010,534,8,Melrose South-Mott Haven North,64,0.5,"2,043",14.6,"9,243",66.1,"1,784",12.8
2011-15,NTA2010,535,8,Morrisania-Melrose,49,0.4,"3,107",22.2,"8,988",64.3,832,6
2011-15,NTA2010,536,8,University Heights-Morris Heights,37,0.2,"3,684",18.8,"13,372",68.1,"1,531",7.8
2011-15,NTA2010,537,8,Van Nest-Morris Park-Westchester Square,34,0.3,"4,488",34.8,"6,758",52.4,"1,068",8.3
2011-15,NTA2010,539,8,Mott Haven-Port Morris,66,0.4,"2,058",11.9,"12,748",73.5,"1,862",10.7
2011-15,NTA2010,540,8,Fordham South,6,0.1,"1,500",15,"6,828",68.5,"1,141",11.4
2011-15,NTA2010,541,8,Mount Hope,26,0.1,"3,312",16.1,"13,611",66.3,"2,126",10.4
2011-15,NTA2010,543,8,Norwood,93,0.6,"3,046",18.7,"10,546",64.6,"1,866",11.4
2011-15,NTA2010,544,8,Williamsbridge-Olinville,66,0.3,"8,804",35.1,"13,949",55.6,"1,270",5.1
2011-15,NTA2010,546,8,Parkchester,20,0.1,"3,169",21.8,"9,883",68.1,792,5.5
2011-15,NTA2010,549,8,Pelham Parkway,124,0.9,"4,050",29.2,"7,210",52,"1,686",12.2
2011-15,NTA2010,552,8,Schuylerville-Throgs Neck-Edgewater Park,83,0.4,"12,289",57.6,"7,058",33.1,"1,153",5.4
2011-15,NTA2010,555,8,Soundview-Bruckner,115,0.8,"2,900",20.8,"9,454",67.8,909,6.5
2011-15,NTA2010,559,8,Westchester-Unionport,16,0.1,"3,630",31.7,"6,695",58.5,704,6.2
2011-15,NTA2010,562,8,Woodlawn-Wakefield,61,0.3,"8,548",43.5,"9,527",48.5,905,4.6
2011-15,NTA2010,563,8,West Concourse,64,0.4,"2,188",15.3,"10,030",70.3,"1,143",8
2011-15,NTA2010,575,8,Crotona Park East,0,0,"1,429",19.1,"5,242",70.1,558,7.5
2011-15,NTA2010,4709,8,Brooklyn Heights-Cobble Hill,349,2.6,859,6.4,"9,461",70.3,"1,337",9.9
2011-15,NTA2010,4717,8,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,150,0.5,"10,655",38.3,"13,492",48.5,"2,299",8.3
2011-15,NTA2010,4719,8,Brighton Beach,50,0.4,"4,067",30.1,"6,993",51.8,"1,877",13.9
2011-15,NTA2010,4721,8,Seagate-Coney Island,30,0.3,"2,555",27.6,"5,406",58.4,939,10.2
2011-15,NTA2010,4723,8,West Brighton,61,0.9,"2,358",34.5,"3,473",50.8,721,10.6
2011-15,NTA2010,4725,8,Homecrest,124,0.7,"6,131",34.1,"8,959",49.8,"1,851",10.3
2011-15,NTA2010,4726,8,Gravesend,68,0.6,"3,692",31.8,"6,570",56.6,976,8.4
2011-15,NTA2010,4727,8,Bath Beach,71,0.5,"4,696",33.1,"8,414",59.2,666,4.7
2011-15,NTA2010,4728,8,Bensonhurst West,277,0.7,"10,659",26.7,"24,355",61,"3,378",8.5
2011-15,NTA2010,4729,8,Bensonhurst East,271,1,"7,677",27.1,"17,279",61,"2,148",7.6
2011-15,NTA2010,4730,8,Dyker Heights,150,0.7,"7,509",37.3,"10,170",50.5,"1,615",8
2011-15,NTA2010,4731,8,Bay Ridge,189,0.5,"12,114",31.4,"21,025",54.5,"3,658",9.5
2011-15,NTA2010,4732,8,Sunset Park West,601,2.3,"3,821",14.5,"17,643",66.9,"3,473",13.2
2011-15,NTA2010,4733,8,Carroll Gardens-Columbia Street-Red Hook,792,3.5,"2,233",10,"14,717",65.7,"2,614",11.7
2011-15,NTA2010,4734,8,Sunset Park East,410,1.3,"5,416",17.7,"18,332",60,"5,571",18.2
2011-15,NTA2010,4735,8,Stuyvesant Heights,367,1.4,"4,759",17.8,"18,968",70.9,"1,165",4.4
2011-15,NTA2010,4737,8,Park Slope-Gowanus,"1,290",2.8,"4,913",10.8,"30,813",67.8,"3,509",7.7
2011-15,NTA2010,4738,8,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,570,2.6,"1,851",8.5,"15,398",70.8,"2,040",9.4
2011-15,NTA2010,4740,8,Windsor Terrace,286,2.3,"1,927",15.3,"8,539",67.7,741,5.9
2011-15,NTA2010,4741,8,Kensington-Ocean Parkway,242,1.5,"3,853",24.3,"9,578",60.5,"1,125",7.1
2011-15,NTA2010,4742,8,Flatbush,778,1.6,"10,027",20.6,"32,810",67.4,"2,836",5.8
2011-15,NTA2010,4743,8,Midwood,154,0.7,"7,449",36.1,"9,809",47.5,"2,435",11.8
2011-15,NTA2010,4744,8,Madison,178,1,"5,792",33.4,"9,275",53.5,"1,372",7.9
2011-15,NTA2010,4745,8,Georgetown-Marine Park-Bergen Beach-Mill Basin,52,0.2,"12,722",59.5,"6,998",32.7,948,4.4
2011-15,NTA2010,4746,8,Ocean Parkway South,56,0.7,"2,815",36.7,"3,393",44.2,"1,017",13.3
2011-15,NTA2010,4750,8,Canarsie,95,0.2,"16,575",40.3,"22,179",54,"1,263",3.1
2011-15,NTA2010,4758,8,Flatlands,77,0.2,"13,101",39.6,"17,704",53.5,"1,265",3.8
2011-15,NTA2010,4760,8,Prospect Lefferts Gardens-Wingate,249,0.8,"5,410",18,"21,394",71.1,"1,603",5.3
2011-15,NTA2010,4761,8,Crown Heights North,962,2.1,"7,355",15.7,"33,534",71.5,"2,588",5.5
2011-15,NTA2010,4763,8,Crown Heights South,148,0.8,"2,996",16.7,"11,545",64.3,"2,404",13.4
2011-15,NTA2010,4764,8,Prospect Heights,589,4.7,"1,395",11.1,"8,838",70.2,838,6.7
2011-15,NTA2010,4768,8,Fort Greene,418,3.1,"1,500",11.2,"9,042",67.7,"1,404",10.5
2011-15,NTA2010,4769,8,Clinton Hill,"1,032",5.2,"2,318",11.6,"13,413",67.2,"1,525",7.6
2011-15,NTA2010,4772,8,Williamsburg,57,0.7,"1,889",23,"1,771",21.6,"4,014",48.9
2011-15,NTA2010,4773,8,North Side-South Side,987,3.2,"2,756",9,"20,912",68.4,"3,117",10.2
2011-15,NTA2010,4775,8,Bedford,"1,173",4,"4,430",15,"18,382",62.3,"4,187",14.2
2011-15,NTA2010,4776,8,Greenpoint,"1,011",4.9,"2,838",13.7,"13,721",66,"1,791",8.6
2011-15,NTA2010,4777,8,Bushwick North,847,2.9,"3,358",11.3,"21,477",72.3,"2,836",9.5
2011-15,NTA2010,4778,8,Bushwick South,973,2.9,"4,699",14.1,"23,858",71.6,"2,334",7
2011-15,NTA2010,4779,8,Ocean Hill,44,0.4,"2,703",21.8,"8,556",69.1,614,5
2011-15,NTA2010,4781,8,Brownsville,83,0.4,"3,790",19.4,"13,888",70.9,"1,291",6.6
2011-15,NTA2010,4782,8,East New York,33,0.1,"8,391",24.6,"23,148",67.8,"1,514",4.4
2011-15,NTA2010,4783,8,Cypress Hills-City Line,79,0.4,"4,760",24.3,"13,256",67.8,836,4.3
2011-15,NTA2010,4785,8,East New York (Pennsylvania Ave),0,0,"2,294",21.4,"7,554",70.4,584,5.4
2011-15,NTA2010,4788,8,Borough Park,496,1.4,"10,027",28.2,"13,155",37,"9,805",27.6
2011-15,NTA2010,4790,8,East Williamsburg,417,2.1,"2,503",12.7,"14,132",71.9,"1,266",6.4
2011-15,NTA2010,4791,8,East Flatbush-Farragut,78,0.3,"7,171",29.8,"15,322",63.7,911,3.8
2011-15,NTA2010,4793,8,Starrett City,0,0,"1,315",32.6,"2,494",61.9,222,5.5
2011-15,NTA2010,4795,8,Erasmus,9,0.1,"2,257",19.4,"8,382",71.9,514,4.4
2011-15,NTA2010,4796,8,Rugby-Remsen Village,80,0.3,"6,831",28,"15,438",63.2,"1,186",4.9
2011-15,NTA2010,6101,8,Marble Hill-Inwood,119,0.5,"3,945",17,"15,281",66,"2,349",10.2
2011-15,NTA2010,6103,8,Central Harlem North-Polo Grounds,282,0.8,"3,785",10.8,"25,093",71.9,"3,109",8.9
2011-15,NTA2010,6104,8,Hamilton Heights,481,1.9,"2,688",10.6,"19,165",75.4,"1,459",5.7
2011-15,NTA2010,6106,8,Manhattanville,45,0.4,853,7.9,"8,605",79.4,741,6.8
2011-15,NTA2010,6109,8,Morningside Heights,172,0.7,"1,440",6.3,"14,094",61.4,"5,376",23.4
2011-15,NTA2010,6111,8,Central Harlem South,239,1.1,"1,695",7.6,"16,949",75.6,"1,643",7.3
2011-15,NTA2010,6112,8,Upper West Side,954,1.3,"5,752",7.7,"52,294",70.3,"6,979",9.4
2011-15,NTA2010,6113,8,Hudson Yards-Chelsea-Flatiron-Union Square,"1,298",2.6,"2,712",5.4,"25,438",50.9,"14,014",28
2011-15,NTA2010,6114,8,Lincoln Square,486,1.4,"2,115",6.2,"20,592",60.2,"6,155",18
2011-15,NTA2010,6115,8,Clinton,594,2,"1,422",4.8,"13,783",47,"10,585",36.1
2011-15,NTA2010,6117,8,Midtown-Midtown South,224,1.3,906,5.3,"6,491",37.8,"7,360",42.8
2011-15,NTA2010,6119,8,Turtle Bay-East Midtown,163,0.5,"2,974",9.1,"12,212",37.5,"13,043",40
2011-15,NTA2010,6120,8,Murray Hill-Kips Bay,271,0.9,"1,500",5,"13,188",44,"11,915",39.7
2011-15,NTA2010,6121,8,Gramercy,458,2.5,695,3.9,"10,064",55.8,"4,564",25.3
2011-15,NTA2010,6122,8,East Village,"1,404",5.2,943,3.5,"15,756",58.1,"6,599",24.3
2011-15,NTA2010,6123,8,West Village,"1,251",3,"2,591",6.1,"21,743",51.6,"10,774",25.5
2011-15,NTA2010,6124,8,SoHo-TriBeCa-Civic Center-Little Italy,628,2.5,"1,702",6.8,"13,445",53.9,"5,707",22.9
2011-15,NTA2010,6125,8,Battery Park City-Lower Manhattan,485,1.7,"1,569",5.4,"16,423",56.6,"8,346",28.8
2011-15,NTA2010,6127,8,Chinatown,673,3.2,"1,676",7.9,"11,218",52.9,"6,225",29.3
2011-15,NTA2010,6128,8,Lower East Side,"1,354",4.5,"2,737",9,"16,868",55.7,"7,691",25.4
2011-15,NTA2010,6131,8,Lenox Hill-Roosevelt Island,567,1.2,"3,825",7.9,"24,777",51,"13,376",27.6
2011-15,NTA2010,6132,8,Yorkville,374,0.7,"4,188",8.2,"32,544",63.6,"6,647",13
2011-15,NTA2010,6133,8,East Harlem South,439,1.7,"1,745",6.9,"17,357",68.8,"4,206",16.7
2011-15,NTA2010,6134,8,East Harlem North,286,1.2,"2,009",8.7,"17,474",75.5,"2,485",10.7
2011-15,NTA2010,6135,8,Washington Heights North,211,0.6,"4,646",13.2,"23,724",67.2,"4,255",12
2011-15,NTA2010,6136,8,Washington Heights South,446,1.1,"5,088",12.1,"27,396",65.2,"5,526",13.2
2011-15,NTA2010,6140,8,Upper East Side-Carnegie Hill,159,0.5,"3,394",11.7,"14,083",48.4,"5,297",18.2
2011-15,NTA2010,6150,8,Stuyvesant Town-Cooper Village,484,3.9,"1,005",8,"6,991",55.9,"2,751",22
2011-15,NTA2010,8101,8,South Jamaica,29,0.2,"6,275",39.2,"8,528",53.3,746,4.7
2011-15,NTA2010,8102,8,Springfield Gardens North,0,0,"5,852",47.7,"5,195",42.4,551,4.5
2011-15,NTA2010,8103,8,Springfield Gardens South-Brookville,0,0,"5,343",55.8,"3,851",40.2,155,1.6
2011-15,NTA2010,8105,8,Rosedale,0,0,"8,031",58.4,"5,038",36.6,154,1.1
2011-15,NTA2010,8106,8,Jamaica Estates-Holliswood,0,0,"5,903",48.9,"5,447",45.1,308,2.6
2011-15,NTA2010,8107,8,Hollis,0,0,"4,670",45.9,"4,905",48.2,244,2.4
2011-15,NTA2010,8108,8,St. Albans,3,0,"12,829",49.9,"11,554",44.9,524,2
2011-15,NTA2010,8110,8,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,169,1.5,"7,116",62.3,"3,435",30.1,326,2.9
2011-15,NTA2010,8112,8,Hammels-Arverne-Edgemere,89,0.6,"6,057",44.1,"6,696",48.7,523,3.8
2011-15,NTA2010,8115,8,Far Rockaway-Bayswater,254,1.2,"9,473",45.6,"7,799",37.6,"2,181",10.5
2011-15,NTA2010,8117,8,Forest Hills,103,0.2,"11,917",27.7,"25,932",60.3,"2,865",6.7
2011-15,NTA2010,8118,8,Rego Park,86,0.6,"3,538",25.8,"8,400",61.2,"1,342",9.8
2011-15,NTA2010,8119,8,Glendale,49,0.3,"6,761",42.2,"7,910",49.3,990,6.2
2011-15,NTA2010,8120,8,Ridgewood,485,1.4,"7,305",21.7,"22,458",66.8,"2,278",6.8
2011-15,NTA2010,8121,8,Middle Village,50,0.3,"9,034",51.9,"7,015",40.3,810,4.6
2011-15,NTA2010,8122,8,Flushing,9,0,"10,336",33.1,"14,696",47,"4,995",16
2011-15,NTA2010,8123,8,College Point,34,0.3,"5,781",50.6,"4,464",39.1,653,5.7
2011-15,NTA2010,8125,8,Corona,336,1.3,"6,279",23.9,"16,537",63,"2,353",9
2011-15,NTA2010,8126,8,North Corona,266,1,"4,586",17.2,"19,291",72.4,"2,154",8.1
2011-15,NTA2010,8127,8,East Elmhurst,172,1.7,"3,257",32,"5,641",55.4,765,7.5
2011-15,NTA2010,8128,8,Jackson Heights,484,0.9,"12,895",24.9,"33,887",65.3,"3,396",6.5
2011-15,NTA2010,8129,8,Elmhurst,368,0.9,"6,901",16.7,"29,894",72.3,"3,133",7.6
2011-15,NTA2010,8130,8,Maspeth,77,0.6,"6,113",45.6,"6,262",46.8,605,4.5
2011-15,NTA2010,8131,8,Hunters Point-Sunnyside-West Maspeth,437,1.1,"5,689",14.9,"28,013",73.2,"2,380",6.2
2011-15,NTA2010,8133,8,Cambria Heights,15,0.2,"5,571",59.7,"3,405",36.5,94,1
2011-15,NTA2010,8134,8,Queens Village,67,0.3,"13,600",53.2,"10,672",41.7,534,2.1
2011-15,NTA2010,8135,8,Briarwood-Jamaica Hills,16,0.1,"6,337",32.3,"11,595",59.2,"1,148",5.9
2011-15,NTA2010,8137,8,Kew Gardens Hills,43,0.3,"7,759",46.4,"7,166",42.8,"1,085",6.5
2011-15,NTA2010,8138,8,Pomonok-Flushing Heights-Hillcrest,19,0.1,"7,110",51.8,"5,298",38.6,840,6.1
2011-15,NTA2010,8141,8,Fresh Meadows-Utopia,10,0.1,"4,786",59,"2,763",34.1,253,3.1
2011-15,NTA2010,8142,8,Oakland Gardens,0,0,"8,908",65.4,"3,876",28.4,237,1.7
2011-15,NTA2010,8143,8,Bellerose,20,0.2,"8,479",69,"3,101",25.2,297,2.4
2011-15,NTA2010,8144,8,Glen Oaks-Floral Park-New Hyde Park,6,0.1,"6,942",69.3,"2,282",22.8,253,2.5
2011-15,NTA2010,8145,8,Douglas Manor-Douglaston-Little Neck,8,0.1,"8,302",66.8,"3,060",24.6,386,3.1
2011-15,NTA2010,8146,8,Bayside-Bayside Hills,12,0.1,"13,712",63.6,"6,298",29.2,623,2.9
2011-15,NTA2010,8147,8,Ft. Totten-Bay Terrace-Clearview,26,0.3,"6,660",67,"2,601",26.2,186,1.9
2011-15,NTA2010,8148,8,Auburndale,32,0.3,"5,796",58.8,"3,434",34.9,223,2.3
2011-15,NTA2010,8149,8,Whitestone,0,0,"10,027",71.6,"3,184",22.7,470,3.4
2011-15,NTA2010,8150,8,Elmhurst-Maspeth,114,0.9,"3,611",28.9,"7,843",62.7,668,5.3
2011-15,NTA2010,8151,8,Murray Hill,57,0.2,"10,788",46.8,"8,830",38.3,"2,610",11.3
2011-15,NTA2010,8152,8,East Flushing,30,0.2,"5,694",47.4,"4,701",39.1,"1,019",8.5
2011-15,NTA2010,8153,8,Woodhaven,31,0.1,"10,039",35.3,"16,055",56.4,"1,471",5.2
2011-15,NTA2010,8154,8,Richmond Hill,86,0.3,"11,171",37.4,"15,455",51.7,"1,984",6.6
2011-15,NTA2010,8155,8,South Ozone Park,66,0.2,"17,213",43.6,"19,453",49.3,"1,353",3.4
2011-15,NTA2010,8156,8,Ozone Park,30,0.3,"4,918",47.2,"4,594",44.1,486,4.7
2011-15,NTA2010,8157,8,Lindenwood-Howard Beach,12,0.1,"8,948",69.4,"3,516",27.3,253,2
2011-15,NTA2010,8160,8,Kew Gardens,51,0.4,"3,961",32.4,"6,742",55.1,644,5.3
2011-15,NTA2010,8161,8,Jamaica,63,0.3,"5,910",24.2,"16,117",66,"1,563",6.4
2011-15,NTA2010,8162,8,Queensboro Hill,18,0.2,"4,923",53.5,"3,639",39.6,471,5.1
2011-15,NTA2010,8163,8,Woodside,52,0.2,"4,608",20.6,"15,823",70.9,"1,308",5.9
2011-15,NTA2010,8166,8,Laurelton,44,0.3,"6,932",53.9,"5,271",41,229,1.8
2011-15,NTA2010,8168,8,Queensbridge-Ravenswood-Long Island City,140,1.7,"1,176",14.7,"5,686",71.1,717,9
2011-15,NTA2010,8170,8,Astoria,657,1.5,"6,319",14.4,"32,417",73.8,"2,781",6.3
2011-15,NTA2010,8171,8,Old Astoria,258,1.7,"2,605",17.2,"10,515",69.2,"1,054",6.9
2011-15,NTA2010,8172,8,Steinway,186,0.7,"6,775",25.5,"16,578",62.3,"1,895",7.1
2011-15,NTA2010,8176,8,Baisley Park,46,0.3,"7,563",45.7,"7,996",48.3,505,3.1
2011-15,NTA2010,8501,8,Annadale-Huguenot-Prince's Bay-Eltingville,0,0,"9,780",73.7,"3,016",22.7,146,1.1
2011-15,NTA2010,8505,8,New Springville-Bloomfield-Travis,23,0.1,"12,615",68.7,"4,726",25.7,332,1.8
2011-15,NTA2010,8507,8,Westerleigh,7,0.1,"7,519",71.5,"2,516",23.9,290,2.8
2011-15,NTA2010,8508,8,Grymes Hill-Clifton-Fox Hills,8,0.1,"4,243",48.6,"3,911",44.8,378,4.3
2011-15,NTA2010,8511,8,Charleston-Richmond Valley-Tottenville,0,0,"8,146",74.9,"2,332",21.4,56,0.5
